Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,RT_list,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,sumRT,meanRT,sumdiff,sd,RT,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,10,0,10,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6209544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,10,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.9174449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,10,0,10,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.2186742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.8137986,None,qhxrz,"['q', 'h', 'x', 'r', 'z']","[0.8402003000010154, 1.5258781000011368, 1.9060417000000598, 2.1855546000006143, 2.499582399999781, 2.738795900004334]",152.5171844,None,152.5171844,None,0,QHSXNRZ,152.5171844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.112653,156.5975885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4112729,157.8931099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7103744,159.1926577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0088428,160.495475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3077208,161.7931896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,11,0,11,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6062307,163.0909193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.4172236,None,jnvkhz,"['j', 'n', 'v', 'k', 'h', 'z']","[0.796558100002585, 1.0278929999985849, 1.4068224000002374, 2.5330398000005516, 2.8462085999999545, 3.6769811999984086, 3.952591300003405]",164.9052703,None,164.9052703,None,0,JNVKHZX,164.9052703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7158724,170.2023272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0146552,171.5011332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.3135348,172.7985234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6122727,174.0979888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.9108735,175.3984064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2095481,176.6950055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2869719,None,kzqvjhr,"['k', 'z', 'q', 'v', 'j', 'h', 'r']","[1.4384184000009554, 2.0864677999998094, 2.5213358999972115, 2.6571060999995098, 3.0624084000010043, 3.2824465000012424, 3.9503398000015295, 4.223378800001228]",178.508225,None,178.508225,None,1,KZQVJHR,178.508225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.6023162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.9012192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.1997644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4986398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.78062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0940999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ntrzhlkr,"['n', 't', 'r', 'z', 'h', 'l', 'k', 'r']","[1.0528948999999557, 1.328965499997139, 1.6094301999983145, 1.955030600001919, 2.1836309999998775, 2.5317041000016616, 2.83818710000196, 3.540436999996018, 4.715634499996668]",192.3925561,None,192.3925561,None,0,NTRZHLK,192.3925561,None,197.6730012,None,space,1.9256632,197.6730012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,3,(7x2) - 5,9,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,200.1711403,None,['9'],0,[1.6165058000042336],200.1711403,None,200.1711403,None,[1.6165058000042336],200.1711403,None,202.3351431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,6,(2x6) - 8,4,,,,,,,,,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,203.8492971,None,['4'],0,[1.806403800001135],203.8492971,None,203.8492971,None,"[1.6165058000042336, 1.806403800001135]",203.8492971,None,206.1976679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,10,(8/4) + 3,5,,,,,,,,,0,0,0,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,207.6956136,None,['5'],0,[2.1192921999972896],207.6956136,None,207.6956136,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896]",207.6956136,None,210.3607342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,14,(6/3) + 4 ,6,,,,,,,,,0,0,0,0,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,211.858882,None,['6'],0,[1.4708780000000843],211.858882,None,211.858882,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843]",211.858882,None,213.8725577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,1,(1x2) + 1,3,,,,,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,215.3713536,None,['3'],0,[1.4306335000001127],215.3713536,None,215.3713536,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127]",215.3713536,None,217.3366946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,15,(9/3) - 2,1,,,,,,,,,0,0,0,0,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218.8350517,None,['1'],0,[1.5380299999960698],218.8350517,None,218.8350517,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698]",218.8350517,None,220.9165488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,9,(4/2) + 5,7,,,,,,,,,0,0,0,0,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,222.4150128,None,['7'],0,[1.7615095999935875],222.4150128,None,222.4150128,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875]",222.4150128,None,224.7120217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,13,(3x8) - 19 ,5,,,,,,,,,0,0,0,0,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,226.2110248,None,['7'],0,[2.1991267999983393],226.2110248,None,226.2110248,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393]",226.2110248,None,228.9419406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,4,(4x4) - 14,2,,,,,,,,,0,0,0,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,230.4403849,None,['2'],0,[1.8190822000033222],230.4403849,None,230.4403849,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222]",230.4403849,None,232.8043649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,2,(1/1) - 1,0,,,,,,,,,0,0,0,0,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234.3030717,None,['0'],0,[1.4278487999981735],234.3030717,None,234.3030717,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222, 1.4278487999981735]",234.3030717,None,236.2675406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,8,(3/3) + 5,6,,,,,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,237.7664593,None,['6'],0,[1.8102249000003212],237.7664593,None,237.7664593,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222, 1.4278487999981735, 1.8102249000003212]",237.7664593,None,240.1129956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,7,(4x6) - 17,7,,,,,,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,241.6135258,None,['6'],0,[2.451082600004156],241.6135258,None,241.6135258,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222, 1.4278487999981735, 1.8102249000003212, 2.451082600004156]",241.6135258,None,244.6097682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,5,(3/3) + 2,3,,,,,,,,,0,0,0,0,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,246.1080024,None,['3'],0,[2.129287000003387],246.1080024,None,246.1080024,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222, 1.4278487999981735, 1.8102249000003212, 2.451082600004156, 2.129287000003387]",246.1080024,None,248.7730118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,11,(5x3) - 7,8,,,,,,,,,0,0,0,0,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250.2709027,None,['8'],0,[2.159668699998292],250.2709027,None,250.2709027,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222, 1.4278487999981735, 1.8102249000003212, 2.451082600004156, 2.129287000003387, 2.159668699998292]",250.2709027,None,252.9686921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,12,(8/2) + 4,8,,,,,,,,,0,0,0,0,0,14,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,254.4664403,None,['8'],0,[2.2905248000024585],254.4664403,None,254.4664403,None,"[1.6165058000042336, 1.806403800001135, 2.1192921999972896, 1.4708780000000843, 1.4306335000001127, 1.5380299999960698, 1.7615095999935875, 2.1991267999983393, 1.8190822000033222, 1.4278487999981735, 1.8102249000003212, 2.451082600004156, 2.129287000003387, 2.159668699998292, 2.2905248000024585]",254.4664403,None,257.297523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.866666667,28.0300987,1.868673247,1.580363142,0.324588267,2.706110974,258.7966277,None,space,2.5894914,258.7966277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.9431781,None,space,5.1998463,261.9431781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.7379611,None,['2'],0,[1.6163715000002412],267.7379611,None,267.7379611,None,267.7379611,None,1,269.4611981,None,269.4611981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.8011014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,1,2019_Nov_19_1145,test_final,3.1.5,60.02627951
