Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,RT_list,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,sumRT,meanRT,sumdiff,sd,RT,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
Practice,6,(2x6) - 8,4,,,,,,,,,0,0,0,0,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,418.8521528,None,['4'],0,[1.6052820000331849],418.8521528,None,418.8521528,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849]",418.8521528,None,421.000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,1,(1x2) + 1,3,,,,,,,,,0,0,0,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,422.4984045,None,['3'],0,[1.4313195999711752],422.4984045,None,422.4984045,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849, 1.4313195999711752]",422.4984045,None,424.4633153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,12,(8/2) + 4,8,,,,,,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,425.96163,None,['8'],0,[1.678490599966608],425.96163,None,425.96163,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849, 1.4313195999711752, 1.678490599966608]",425.96163,None,428.1765112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,14,(6/3) + 4 ,6,,,,,,,,,0,0,0,0,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,429.6746284,None,['6'],0,[1.5318603999912739],429.6746284,None,429.6746284,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849, 1.4313195999711752, 1.678490599966608, 1.5318603999912739]",429.6746284,None,431.7393686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,5,(3/3) + 2,3,,,,,,,,,0,0,0,0,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,433.2378522,None,['3'],0,[1.344693799968809],433.2378522,None,433.2378522,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849, 1.4313195999711752, 1.678490599966608, 1.5318603999912739, 1.344693799968809]",433.2378522,None,435.1193013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,11,(5x3) - 7,8,,,,,,,,,0,0,0,0,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,436.6179035,None,['8'],0,[1.8583574999356642],436.6179035,None,436.6179035,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849, 1.4313195999711752, 1.678490599966608, 1.5318603999912739, 1.344693799968809, 1.8583574999356642]",436.6179035,None,439.0158613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,15,(9/3) - 2,1,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,440.5143875,None,['1'],0,[1.524501399951987],440.5143875,None,440.5143875,None,"[3.994151800055988, 1.8043714000377804, 2.3673375999787822, 1.8942016999935731, 1.998997600050643, 1.6826831999933347, 1.779987100046128, 2.5859877000330016, 1.6052820000331849, 1.4313195999711752, 1.678490599966608, 1.5318603999912739, 1.344693799968809, 1.8583574999356642, 1.524501399951987]",440.5143875,None,442.5789063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933333333,29.0822234,1.938814893,6.07467651,0.636379159,3.580673124,444.0774306,None,space,2.3338068,444.0774306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.9908488,None,space,6.9235031,446.9908488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.500339,None,['8'],0,[1.9119124999269843],454.500339,None,454.500339,None,454.500339,None,1,456.5068144,None,456.5068144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.8469206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.162364,None,['8'],0,[2.254523199982941],459.162364,None,459.162364,None,459.162364,None,1,461.5033137,None,461.5033137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.8589491,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jv,"['j', 'v']",0,"[1.110115799936466, 1.356410300009884, 2.1291401999769732]",464.1412954,None,464.1412954,None,464.1412954,None,1,466.8215602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.3702735,None,['7'],0,[1.577615199959837],468.3702735,None,468.3702735,None,468.3702735,None,1,470.0326604,None,470.0326604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.38395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.6994147,None,['5'],0,[1.9647660000482574],472.6994147,None,472.6994147,None,472.6994147,None,1,474.7399265,None,474.7399265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0788513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kr,"['k', 'r']",0,"[0.8373424999881536, 1.1522716000908986, 1.4671728999819607]",477.377513,None,477.377513,None,477.377513,None,1,479.4088455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.9241447,None,['3'],0,[1.9999969999771565],480.9241447,None,480.9241447,None,480.9241447,None,1,482.9896783,None,482.9896783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.320586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6362334,None,['8'],0,[1.3374382000183687],485.6362334,None,485.6362334,None,485.6362334,None,1,487.055628,None,487.055628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.3832955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xs,"['x', 's']",0,"[1.2661318000173196, 1.4235381000908092, 1.8089874000288546]",489.6823029,None,489.6823029,None,489.6823029,None,1,492.0464958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.5457019,None,space,6.7118499,493.5457019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,500.8545673,None,['1'],0,[1.5851530000800267],500.8545673,None,500.8545673,None,500.8545673,None,502.5362375,None,502.5362375,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.8853953,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,505.167633,None,['8'],0,[1.3802736999932677],505.167633,None,505.167633,None,505.167633,None,506.6284688,None,506.6284688,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.9810988,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ls,"['l', 's']",0,"[0.9057778000133112, 1.2066931000445038, 1.5951817000750452]",509.2634902,None,509.2634902,None,1,LS,509.2634902,None,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,511.4445501,None,['2'],0,[1.5839402000419796],511.4445501,None,511.4445501,None,511.4445501,None,513.1199577,None,513.1199577,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.4748871,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,515.7903535,None,['0'],0,[1.2771730999229476],515.7903535,None,515.7903535,None,515.7903535,None,517.1538115,None,517.1538115,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5043544,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,519.8198528,None,['8'],0,[1.92376170004718],519.8198528,None,519.8198528,None,519.8198528,None,521.8209276,None,521.8209276,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.1666513,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lzr,"['l', 'z', 'r']",0,"[0.837848800001666, 1.2230144999921322, 1.333822900080122, 1.7233421000419185]",524.4485298,None,524.4485298,None,1,LZR,524.4485298,None,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,526.7463699,None,['3'],0,[1.4382430999539793],526.7463699,None,526.7463699,None,526.7463699,None,528.2890204,None,528.2890204,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.6435011,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,530.9586048,None,['7'],0,[2.707622900023125],530.9586048,None,530.9586048,None,530.9586048,None,533.7509565,None,533.7509565,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.087766,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,536.4199998,None,['8'],0,[1.4011802000459284],536.4199998,None,536.4199998,None,536.4199998,None,537.9201923,None,537.9201923,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.2671876,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,540.5827045,None,['3'],0,[2.078460199991241],540.5827045,None,540.5827045,None,540.5827045,None,542.7446624,None,542.7446624,None,,,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0790057,None,,,,,,,,,,,,,S2,1,2019_Nov_12_1616,test_final,3.1.5,60.17383017
